[[File:Tencoal.jpg|300px]]&lt;br/&gt;Furnace of the Tennessee Coal, Iron, and&lt;br/&gt;Railroad Company, Ensley, Alabama, 1906.	1852	Princeton, New Jersey 
Magang (Group) Holding Company Limited	1958	Maanshan, Anhui
Maanshan Iron &amp; Steel Company Limited &lt;br /&gt; 马鞍山钢铁股份有限公司	1993	Maanshan, Anhui
Temperzone Limited	1956	Auckland, New Zealand
Gearbulk Holding Limited	1968	Hamilton
Atlantska plovidba d.d.	1955	Dubrovnik
Stephenson Clarke Shipping Limited	1730	Newcastle Upon Tyne
H. Vogemann Group	1886	Hamburg, Germany|Hamburg
China National Heavy Duty Truck Group Company Limited &lt;br /&gt; 中国重型汽车集团有限公司	1935	Jinan, Shandong
Portline Transportes Marítimos Internacionais, SA. 	1984	Lisbon
Sealift Incorporated	1975	 Oyster Bay, NY 
[[Privately held company|Private]]	1969	Dallas, TX
Daqin Railway Company Limited|	2004	Knoxville, Tennessee
Armour Transportation Systems |	1955	Moncton, New Brunswick |
Manufacturers Alliance for Productivity and Innovation (MAPI)	1933	Nanjing, Jiangsu
VanceInfo Technologies Inc.  |	1995	Middlesbrough
GZI Transport Limited &lt;br /&gt; 越秀交通有限公司	1997	 Hong Kong Island
BYD Co Ltd &lt;br /&gt; 比亚迪股份有限公司	1995	Shenzhen, Guangdong
BYD Electronic (International) Company Limited 	2007	Shenzhen, Guangdong
MSPL Limited	1961	Stockholm
	1993	Geneva Switzerland&lt;br /&gt;&lt;small&gt;(Head office)&lt;/small&gt;&lt;br /&gt;Nicosia, Cyprus &lt;small&gt;&lt;br /&gt;(Registered office)&lt;ref name=&quot;Gunvor&quot;&gt;{{cite
Coventry-Eagle	1903	Wrocław, Poland
China Merchants Energy Shipping Company Limited &lt;br /&gt; 招商局能源运输股份有限公司	2004	Shanghai 
Shanghai Volkswagen Automotive Co., Ltd.	1984	
Handan Iron and Steel Group Company Limited &lt;br /&gt; 邯郸钢铁集团有限公司	1958	Handan, Hebei
Handan Iron and Steel Company Limited &lt;br /&gt; 邯郸钢铁股份有限公司	1996	Handan, Hebei
Baotou Iron and Steel Group Company Limited &lt;br /&gt; 包头钢铁集团有限公司	1954	Baotou, Inner Mongolia
Inner Mongolia Baotou Steel Union Company Limited &lt;br /&gt; 內蒙古包钢钢联股份有限公司	1997	Baotou, Inner Mongolia
LeNORD S.r.l.	2004	Milan
IDEX Corporation|	1988	Lillehammer
Cortera, Inc.	1993	Shouguang, Shandong 
 Fushi Copperweld, Inc.	1915	Liaoyang, Liaoning
Vidal Golosinas S.A.	1963	Mumbai, Maharashtra 
Tekelec, Inc.	1971	
China XD Group	 | foundation       =  
	Xian, Shaanxi
Proofpoint, Inc.	2002	Sunnyvale, California
AKN Eisenbahn	1883	Kaltenkirchen
Trixon Musikinstrumenten-Fabrik	1947	Sunnyvale, California|Sunnyvale, California 
Follett Corporation |	1948	Norcross, GA
Omaha Horse Railway	1867	San Jose, CA
Atlas Iron 	2004	Perth, Western Australia|Perth
Saunderson Tractor and Implement Company	| foundation       = 
	Elstow
Liyell Ltd.&lt;br /&gt;([[doing business as|trading as]] Midland)	1992	Thurmaston, Leicestershire, United Kingdom &lt;small&gt;(Arriva Group HQ)&lt;/small&gt;
Maui Jim Sunglasses	1980	Peoria, Illinois
Manufacture d'armes de Saint-Étienne	1764	Saint-Étienne
Kinfra Internatioanl Apparel Park Thiruvananthapuram	| foundation = 
	Thiruvananthapuram, Kerala
AmeriPride Services, Inc. 	1889	 Lisbon
Royal Enfield|	1955	York, Pennsylvania
Bridas	1948	
KiwiRail Holdings Limited	2008	Wellington
Tenix Defence	1997	Sydney
Gifu Bus Co., Ltd&lt;br&gt;岐阜乗合自動車	1943	Gifu, Gifu|Gifu, Gifu Prefecture
The Yash Birla Group	1861	Mumbai 
Brügger &amp; Thomet AG	1991	Thun
Hvaler Fjordcruise AS	2001	Hvaler
Harbin Electric Company Limited &lt;br /&gt; 哈尔滨电气股份有限公司	1994	Harbin, Heilongjiang 
Martin's Light Railways	|foundation = ?
	
Norled	2007	Zug
DCC Doppelmayr Cable Car	1996	Wolfurt
KONČAR - Elektroindustrija d.d.	1921	Zagreb
Continental Hotels	1990	Bucharest
Belle Baby Carriers  	2006	Utsira
[[Image:Berkshire Partners Logo.png|200px|Berkshire Partners]]|	1984	Vantaa
'''&lt;big&gt;EICL Limited&lt;/big&gt;'''	1963	 New Delhi and manufacturing plants at Trivandrum, Kollam, Yamunanagar, Shimoga in
Syncsort Incorporated	| foundation       = &lt;!-- City, Country ({{Start date|YYYY|MM|DD}}) --&gt;
	Woodcliff Lake, New Jersey, USA
[[Image:MartiferLogo.png|Martifer Group's Logo]] 	1990	Beijing (headquarter)
Zhuzhou CSR Times Electric Company Limited &lt;br /&gt; 株洲时代南车电气股份有限公司	2005	Zhuzhou, Hunan 
Ironwood Springs Christian Ranch	1976	Zhuzhou, Hunan 
Sony Mobile Display Corporation	1997	Eastern Kentucky
Ingersoll Watch Company	1892	Eastern Kentucky
CSR Corporation Limited	2007	Beijing
China CNR Corporation Limited	2008	Beijing
Omaha Traction Company	1904	Beijing
Tang Eng Iron Works&lt;br /&gt;唐榮鐵工廠	1940	
Elektroprivreda Srbije	2005	Belgrade
 Motor Oil (Hellas) Corinth Refineries S.A.&lt;br /&gt;Μότορ Όιλ (Ελλάς) Διυλιστήρια Κορίνθου Α.Ε.	1967	Marousi
The Crane Group Companies	1947	London
Triangle Group	1976	Sydney
Transfesa	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Madrid
Alkaloid&lt;br/&gt;Алкалоид	1936	Madrid
Manila International Airport Authority 	1982	Bowling Green, Kentucky
I/Gear, Inc. |	2003	Austin, Texas|Austin, Texas
Standard Brands Incorporated	1929	New York (Headquarters)
	1932	Medfield, Massachusetts
Beardmore Precision	1914	Framingham, Massachusetts
Hodgdon Powder Company	1966	Morenci, Arizona|Morenci, Arizona
HUSA transportation group	1998	ATCS : 's-Hertogenbosch&lt;ref name=&quot;bw&quot;/&gt;&lt;br&gt;Husa : Oisterwijk
Wiener Lokalbahnen AG	1888	ATCS : 's-Hertogenbosch&lt;ref name=&quot;bw&quot;/&gt;&lt;br&gt;Husa : Oisterwijk
Shark Helmets	1986	Marseille
Elverys Sports	1847	Marseille
E. Gluck Corporation	1956	Epsom
Passaic, Rutherford and Carlstadt Electric Railway	1889	Taipei
Nike, Inc.	1964	London
Lackawanna Steel Company	1840	Scranton, Pennsylvania|Scranton, Pennsylvania (1840-1902)&lt;br /&gt;Lackawanna, New York|Lackawanna, New York (1902-1982)
Mediaworks	2004	Auckland, New Zealand
Talaat Moustafa Group|	1975	Zurich
D3 LED, LLC (D3)	1991	Getxo - Biscay|Vizcaya
B. Kuppenheimer &amp; Co.	1876	Lewisburg, Tennessee
AG der Dillinger Hüttenwerke	1809	Dillingen/Saar|Dillingen, Germany
Srixon	| foundation = 
	 
Bond Clothing Stores	1914	Carlsbad, California
Koleje Mazowieckie - KM&lt;br&gt;Sp. z o.o.	2004	Bangkok
 Actions Semiconductor	2000	Eggelsberg, Upper Austria, Austria
Triumph Motorcycles Ltd	1984	Hinckley, Leicestershire
Gallet	1466	Zollikon-Zürich
Total Petroleum Ghana	1951	Total Petroleum Ghana,&lt;br /&gt; Mobil House, 25 Liberia Road,&lt;br /&gt; Accra, Greater Accra Region|Greater Accra, Ghana
Eberhart Steel Products Company	1918	Bogota
China High Speed Transmission Equipment Group Co., Ltd. &lt;br /&gt;中國高速傳動設備集團有限公司	1969	Nanjing, Jiangsu 
Festival Cruises	1992	Nanjing, Jiangsu 
Carlos A. Gothong Lines Inc.	1946	Mandaue City
 Steel Dynamics Incorporated	1993	  Fort Wayne, Indiana
TVH – Group Thermote &amp; Vanhalst	| foundation       = &lt;!-- City, Country ({{Start date|YYYY|MM|DD}}) --&gt;
	Brabantstraat 15, 8790 Waregem
Skellerup Industries Ltd.	1910	Christchurch
Vic Firth Company	1963	
 MECON |	1973	Seattle, Washington
eSilicon Corporation	2000	Billings, MT
Georg Fischer	1802	Schaffhausen
Fullers Great Sights Bay of Islands	1886	Paihia, Bay of Islands
Yunnan Copper Company Limited &lt;br /&gt; 雲南銅業股份有限公司	1958	Kunming, Yunnan
Siderúrgica del Turbio S.A.	1948	Fremont, California
Stratasys Ltd.	1989	Eden Prairie, Minnesota
Nye Kystlink AS	2006	Langesund
Glatt	1954	Binzen, Deutschland
 EVN AG	1922	Seattle, Washington
Olympic Steel, Inc.	1954	Oslo
Hisense Kelon Electrical Holdings Limited	1984	Shunde, Foshan, Guangdong
Luoyang Glass Company Limited &lt;br /&gt; 洛陽玻璃股份有限公司	1994	Luoyang, Henan
Champion Home Builders|	1953	Odessa
Murphy Warehouse Company	1904	Berlin |
E. Gluck Corporation	1956	Little Neck, NY, &lt;br /&gt;New York City, New York
DHL Freight |	2007	Bonn |
WuXi PharmaTech (Cayman) Inc.	2000	 Birkenhead, New Zealand|Birkenhead, Auckland
Backup Direct|	2001	Bath, Somerset |
Nanjing Iron and Steel Union Company Limited &lt;br /&gt; 南京鋼鐵聯合有限公司	2003	Nanjing, Jiangsu
'''Hunter Boot Limited'''	1856	
Belmont Glass Company	1866	Bellaire, Ohio|Bellaire, Ohio
GB Railways Group plc	1996	London
Garajonay Express	2002	Ellon, Aberdeenshire|Ellon
''American Metal Market''	1882	
Réseau de Transport d'Électricité	2000	Paris
American Brass Company |	1834	Stanhope
Panzhihua Iron and Steel (Group) Company Limited &lt;br /&gt; 攀枝花鋼鐵（集團）有限公司	1965	Panzhihua, Sichuan
Ral Partha Enterprises, Inc.	1975	Image:Flag of Armenia.svg|20px  Yerevan

	1987	1987|homepage = http://www.SparklingICE.com SparklingICE.com|industry = Beverage manufacturing and bottling|location_city = Preston, Washington|Preston, Washington (state)|Washington|name = Talking Rain|products = Sparkling ICE|location_country = United States|key_people = &lt;/small&gt;&lt;br&gt;Kevin Klock, &lt;small&gt;CEO}}'''Talking Rain''' is a privately held beverage company based in Preston, Washington that manufactures and distributes enhanced and sparkling waters. The company was founded in 1987, but has risen to prominence recently after the emergence of its Sparkling ICE brand across the United States.
Pangang Group Vanadium Titanium &amp; Resources Co., Ltd.  &lt;br /&gt; 攀鋼集團釩鈦資源股份有限公司	1993	Panzhihua, Sichuan
Tangshan Iron and Steel Group Company Limited &lt;br /&gt; 唐山钢铁集团有限公司	1943	Tangshan, Hebei
Tangshan Iron and Steel Company Limited &lt;br /&gt; 唐山钢铁股份有限公司	1994	Tangshan, Hebei
CleveMed &lt;br /&gt;(Cleveland Medical Devices Inc.)	1990	Cleveland, Ohio
 '''Tetra Tech'''	1966	 3475 Foothill Boulevard (Southern California)|East Foothill Boulevard&lt;br&gt;Pasadena, California
Con-way Truckload	1988	  Redwood City, California
Con-way Freight	1983	  Redwood City, California
	1992	Bellevue, Washington|Bellevue, Washington (state)|Washington
R. J. Corman Railroad Group	1973	Nicholasville, Kentucky
Hebei Iron and Steel Group Company Limited &lt;br /&gt; 河北钢铁集团有限公司	2008	Shijiazhuang, Hebei
Data Driven Logistics	2008	 Ebisu, Tokyo
Vinacomin	1995	Hạ Long, Quảng Ninh Province
 |	2008	Toledo, Ohio
Tee Yih Jia Food Manufacturing Pte Ltd |	2008	Toledo, Ohio
ConvaTec 	1978	Hong Kong
Tiangong International Limited &lt;br /&gt; 天工國際有限公司	1984	Danyang, Jiangsu|Danyang, Jiangsu
Fenway Partners|	1994	Winona, Minnesota {{-}}
Société Franco-Belge	1881	
Tunisian Navigation Company&lt;br /&gt;&lt;big&gt;الشركة التونسية للملاحة&lt;/big&gt;&lt;br /&gt;(CTN)	1959	Tunis
Adcole Corporation..	1957	Marlborough, Massachusetts
Uttar pradesh State Transport Corporation Limited	1947	Lucknow
	The '''TCW Group''' is an [[investment management company]] that offers [[mutual fund]]s under the [[TCW]] and [[MetWest]] brands, provides investment management for institutions, endowments, foundations, and [[high-net-worth individual]] investors, with a broad array of products in Fixed Income, Equities, International and Alternative asset classes.
	Genoa City (fictional city)|Genoa City, Wisconsin
Greater Manchester Metrolink Limited	1989	Manchester
POSCO India Private Limited	2005	Bhubaneswar, Odisha
Benchmark Electronics, Inc.	1979	Bhubaneswar, Odisha
Volkswagen Trucks and Buses&lt;br&gt;''Volkswagen Caminhões Ltda''	1995	Warsaw
Sierra Nevada Corporation |	  foundation     =  |
	Århus
Access America Transport	2002	 La Verne, California
Electricfil automotive	1936	London
Manitowoc Cranes	1986	2401 South 30 Street&lt;br&gt;Manitowoc, Wisconsin &lt;br&gt; United States
Open-Silicon	2003	Liberty Lake, Washington
GNC-Alfa CJSC |	2007	Denver, Colorado
McBride plc|	1927	Denver, Colorado
The Sofa Workshop Ltd	1986	Farnborough, Hampshire
Rhein-Sieg-Eisenbahn GmbH	1994	Bonn
Namiki Precision Jewel Co., Ltd.&lt;br /&gt;並木精密宝石株式会社 |	1953	 Adachi, Tokyo|Adachi-ku, Tokyo |
Trondhjems Omnibus Aktieselskab	1893	Trondheim
Westminster Cracker Company	1824	Rutland (city), Vermont|Rutland, Vermont
Milkor (Pty) Ltd	1980	 Cupertino, California
A/S Bynesruten	1924	Trondheim
Shenzhen Goldway Industrial, Inc.	1995	
A&amp;D Company, Limited	1977	
MANN+HUMMEL GmbH	1941	De Lier, Netherlands 
Toronto Coalition for Active Transportation	2006	De Lier, Netherlands 
Navilyst Medical	2008	De Lier, Netherlands 
Hamburger Hafen und Logistik AG 	1885	MAMA &amp; Company|logo = File:MAMA &amp; Company.png|250px|fate = |type = Private company limited by shares|Private, Subsidiary|foundation = 2005&lt;ref name=About&gt;{{cite web |url=http://www.mamagroup.co.uk/about-us/our-history/ |title=About Us |publisher=MAMA &amp; Company |accessdate=29 January 2013}}&lt;/ref&gt;|founder = |caption = |location_city = London, England|location_country = United Kingdom|UK|locations = 9 Venues (2014)|area_served = United Kingdom|UK&lt;ref name=About/&gt;|key_people = Rory Bett (CEO)&lt;br&gt;Kirsty Mcshannon, COO, &lt;br&gt;Gary Ezard, Finance Director, &lt;br&gt;Richard Thompson, Non-executive Chairman, &lt;br&gt;Tim Farazmand, Non-executive Director, &lt;br&gt;Andrew McMurray, Non-executive Director.|industry = Entertainment|products = Concerts|market cap = £38.37 million&lt;ref&gt;{{cite web |url=http://www.digitallook.com/companyresearch/48470/Mama_Group/company_research.html |title=MAMA Group |publisher=DigitalLook |accessdate=21 January 2009}}&lt;/ref&gt;|owner = |num_employees = |divisions = Venues, &lt;br&gt;Festivals &amp; Events, &lt;br&gt;Supporting Services|subsid = &lt;br&gt;Hoxton Square Bar and Kitchen,&lt;br&gt;The Forum, London|The Forum, &lt;br&gt;The Borderline, &lt;br&gt;Digbeth Institute|The Institute, &lt;br&gt;Jazz Cafe|The Jazz Cafe, &lt;br&gt;The Garage, London|The Garage, &lt;br&gt;Barfly (club)|Barfly,&lt;br&gt;Manchester Ritz|The Ritz, &lt;br&gt;The Arts Club, &lt;br&gt;The Great Escape Festival, &lt;br&gt;Lovebox Festival, &lt;br&gt;Somersault Festival, &lt;br&gt;Wilderness Festival, &lt;br&gt;Global Gathering, &lt;br&gt;Godskitchen, &lt;br&gt;Eclectricity|homepage = {{url|http://www.mamaco.com/}}|footnotes = |intl = Yes}}
BobCAD-CAM |	1985	 Clearwater, Florida|
Cargolink AS	2008	Drammen
Zhuhai Fornia Medical Device Company, Ltd.	2000	
Unionsexpressen Scandinavian Railway AB	2008	Stockholm
Jean Lassale	1976	Geneva
Xi'an Aircraft International Corporation &lt;br /&gt; 西安飛機國際航空製造股份有限公司	1997	Xi'an, Shaanxi
National Preservation (Nat Pres Ltd) 	2008	
Essar Group 	1969	Mumbai, Maharashtra
Khon Kaen Sugar	1945	Bangkok
Komsomolsk-on-Amur Aircraft Production Association 	1927	Acton, London|Acton, London (HQ)
Kazan Helicopters&lt;br&gt;Казанский вертолётный завод	1940	
Cimatron Group	1982	 Givat Shmuel
HSH Nordbank	2003	Houston, Texas
Merida Industry Co., Ltd. (MIC) |	1972	Haifa
Qatar Steel	1974	Mesaieed
Binda Group	1906	Mesaieed
CBRail	2004	
Azienda Trasporti Milanesi	1931	Milan
DeRoyal Industries	1973	Powell, Tennessee
ST-Ericsson	2009	Geneva
IronStone Bank	1997	Geneva
Obrascón Huarte Lain, S.A.	1999	Madrid
Elswick Ordnance Company	1859	Hong Kong
Brillion Iron Works	1890	
Kamensk-Uralsky Metallurgical Works, J.S.Co.	1944	Issy-les-Moulineaux |
GRT Corporation	1995	Stamford, Connecticut
Verkehrsverbund-Rhein-Neckar GmbH	1989	Mannheim
China Dongfang Electric Corporation &lt;br /&gt; 中国东方电气集团	1984	Chengdu, Sichuan
Vinda International Holdings Limited &lt;br /&gt; 维达国际控股有限公司	1985	Xinhui, Guangdong
Creighton Manning Engineering, LLP |	1965	Salt Lake City, Utah
Lonking Holdings Limited &lt;br /&gt; 中国龙工控股有限公司	1993	Longyan, Fujian
	1993	
Habib Group 	1947	Omaha, Nebraska
PCH International	1996	Cork (city)
Blue Yonder Aviation	| foundation       = 
	Indus, Alberta
MACOSA	1989	
 Aurubis AG	2008	 Hamburg
DB AutoZug GmbH	| foundation       = 
	Dortmund
Koreatomy Automobile Parts Industries Company	1988	Paris
Assembly &amp; Test Worldwide 	1933	Paris
VCA Pictures	| foundation       = 
	
Tayo Rolls Limited	1968	 Cambridge, MA
	1994	'''ERS Railways B.V.'''&lt;br /&gt;Albert Plesmanweg 61B&lt;br /&gt;3088 GB Rotterdam
Kraco Enterprises	1954	Herne, Germany|Herne
Calea Ferată din Moldova	| foundation       =
	Chişinău
Siderúrgica de Orinoco, C.A.	1953	Chişinău
Vilant Systems Oy |	2002	San Bruno, California|San Bruno, California
Grupo COMSA &lt;ref name=&quot;com&quot;&gt;[http://www.comsa.com/eng/about.htm About GRUPO COMSA] ''comsa.com''&lt;/ref&gt;	1891	Barcelona
COMSA Rail Transport	2002	Barcelona
General Fusion	2002	  
Osthannoversche Eisenbahnen&lt;br&gt;OHE	| foundation       = 
	Celle
Singulus Technologies AG	1995	Toronto, Ontario
HADAG &lt;br&gt;&lt;small&gt;Seetouristik und Fährdienst&lt;/small&gt; 	1888	Hamburg
'''Henri-Lloyd Limited'''	1963	Balbriggan
ElringKlinger AG	1879	Rosh Ha'ayin
Crittall Windows	1889	Witham, Essex
Sun Products, Inc.	1975	
Ansaldo STS S.p.A.	2006	Genoa
Münchner Verkehrsgesellschaft	2001	Munich
Aichi small-elevator manufacturing corporation|	1969	Bogra
AutoForm Engineering GmbH	1995	Wilen b. Wollerau, Schweiz
Mido SA	1918	Le Locle
Allaire Iron Works	1816	New York City 
Internationale Spedition&lt;br /&gt;Willi Betz GmbH &amp; Co. KG	1945	Reutlingen
[[File:Wandering Wifi logo.jpg|170px]]|	2003	Stafford, Texas 
ABCO Transportation	1993	Leeds
Hong Kong Air Cargo Terminals Limited &lt;br /&gt; 香港空運貨站有限公司	1971	
Airport Freight Forwarding Centre Company Limited &lt;br /&gt; 機場空運中心有限公司	1998	 New Territories
Smoove	2008	Montpellier
Naari AG	2007	Central, Hong Kong|Central
Etna Iron Works	1852	New York City
Reaney, Son &amp; Archbold	1859	Chester, Pennsylvania
Delaware River Iron Ship Building and Engine Works	1871	Chester, Pennsylvania
John Roach &amp; Sons	1864	Chester, Pennsylvania
JSC Hydrosila&lt;br /&gt;&lt;small&gt;Гідросила&lt;/small&gt;	1930	Chester, Pennsylvania
Tourism Holdings Limited|	1984	Auckland|
Wilson Combat	1977	Berryville, Arkansas|Berryville, Arkansas
KDS Group	1983	Berryville, Arkansas|Berryville, Arkansas
Moto Paton Srl	1958	Settimo Milanese
Chester Pipe and Tube Company	1877	Chester, Pennsylvania
Chester Rolling Mill	1873	Chester, Pennsylvania
Sega Studios San Francisco	2000	Bodegraven
Combination Steel and Iron Company	1880	Chester, Pennsylvania
Standard Steel Casting Company	1883	Chester, Pennsylvania
Shepherd Building Group	1890	York
Summit Structures LLC	| foundation = 
	London |
STOWA	1927	Engelsbrand
Agro, Inc.	2006	Monrovia| location_country = Liberia
Walkersteel|	   foundation = |
	Jenbach
ESO	1949	Divišov
Energid Technologies|	2001	Burbank, California
Lufthansa Consulting	1988	Frankfurt am Main
John Crane Group	1917	Chicago, Illinois
Aeromere (1958-64) Capriolo (1948-58)	1948	
Information Satellite Systems	1959	Toronto, Canada
W. Jordan (Cereals) Ltd	1855	Biggleswade, Bedfordshire
Roamer of Switzerland	1888	Solothurn
TOSY Robotics	2004	Alexandria, Virginia
Robai|	2007	Los Angeles, U.S.
Renown Incorporated	2004	Shinagawa, Tokyo
Dinn Corporation	1983	West Chester Township, Butler County, Ohio
Starworld	1990	Oxford
Gomaco Trolley Company	1982	Manchester, UK
All American Foods, Inc.	1987	Vancouver |
Transurban S.A.	2006	Reno, Nevada
IBC Vehicles Limited	1905	Centerville, Massachusetts
Danang Rubber Company	  |foundation       =
	Danang|Danang city
First Philippine Holdings Corporation	1961	Austin, TX
[[File:TSS-logo.gif||150px|The logo of TSS- Transport Simulation Systems]]	1997	Barcelona, Spain
Harbour Productions Unlimited	1856	Turin
5pb. Inc.&lt;br /&gt;{{nihongo|株式会社5pb.}}	2005	Shibuya, Tokyo
Bengal and North Western Railway	1882	
PostNord AB	2009	
Metro Trains Melbourne	2009	Sycamore, Illinois
Demand Solutions	1985	St. Louis, Missouri&lt;br&gt;United States
PT Krakatau Steel {{id icon}} &lt;br&gt; Krakatau Steel Company Limited {{en icon}}	1970	335 Madison Avenue&lt;br&gt;New York City 
Argentine State Railway	1988	Santa Fe, Argentina|Santa Fe
PT Krakatau Wajatama {{id icon}} &lt;br&gt; Krakatau Wajatama Company Limited {{en icon}}	1992	Cilegon, Banten
	1935	London, UK
 ANAS&lt;br&gt;Azienda Nazionale Autonoma delle Strade	1946	Rome
SaoVang Rubber Company	1960	Hanoi
ARST Gestione FdS	1989	Cagliari
	1864	San Diego, California
Multimatic Inc.	1984	Santa Fe, New Mexico|Santa Fe, New Mexico 
Vivante Corporation	2004	Sunnyvale, California
Midtjyske Jernbaner A/S	2008	Lemvig
Swansea Cork Ferries Ltd	1987	
Naviera Armas S.A.	1944	Las Palmas
Century Time Gems Ltd	1966	Nidau
Jive Software	2001	Palo Alto, California|Palo Alto, California
Crescent Petroleum	1971	Sharjah (city)|Sharjah
Freedom Arms Inc.	1978	Giv'atayim|
HH-Ferries	1996	Helsingborg
Kuwahara Company	1918	Osaka
Compunetix, Inc. |	1968	
KDR Melbourne	2009	Fremont 
VAM Drilling	2006	Crespellano, Province of Bologna|Bologna
Perenco	1975	|
Taylor Guitars	1974	El Cajon, California
John Keells Holdings PLC 	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Houston, Texas
G&amp;K Services, Inc.	1902	Minnetonka, Minnesota|Minnetonka, Minnesota
[JSW]	1984	Stanton Tower&lt;br&gt;El Paso, Texas
Groton and Stonington Street Railway	1904	Moscow
Marlin Steel Wire Products LLC	1968	Bergen 
Kirby Building Systems	1976	
Mishra Dhatu Nigam Limited	1973	Hyderabad, Telangana|Hyderabad
Talkeetna Air Taxi	1947	Talkeetna
DoubleBear Productions |	2009	New York City
 Holiday Rambler 	1953	Paris
Subaru	1953	Toronto
	2008	London
Schindler Elevator Corp	1869	Itapetinga
Aircraft Sales and Parts	1988	Sealy, Texas
Applied Science International, LLC.	2003	Little Falls, New Jersey
SERVO-ROBOT Inc.	1983	File:Flag of Austria.svg|border|20pxGraz/Lebring-Sankt Margarethen|Lebring
Fruehauf Trailer Corporation	1918	Bhubaneswar, Odisha
	1944	
Komus	1990	1 Pierce Place&lt;br&gt;Itasca, Illinois|Itasca, Illinois
Hegel Audio AS	| foundation =  
	1 Pierce Place&lt;br&gt;Itasca, Illinois|Itasca, Illinois
IMIDRO	2001	1 Pierce Place&lt;br&gt;Itasca, Illinois|Itasca, Illinois
'''D-Lightsys'''	2002	Rosny-Sous-Bois
Abellio Deutschland	1974	Essen, Northrhine-Westfalia
Société des Montres West End SA	1886	Leytron (Valais)
Astra S.p.A.	1946	Montreal, Canada
Canpotex Limited	1970	Saskatoon, Saskatchewan
TrainOSE S.A.&lt;br&gt;ΤραινΟΣΕ Α.Ε.	2008	Athens
Golden Emperor International Ltd. |	1993	 Taipei |
Hayel Saeed Anam Group 	1938	 Taipei |
Mitchell Electronics, Inc.|	1979	Norrköping
HSM  	1944	Hickory, North Carolina
Jinduicheng Molybdenum Group Mining Corporation	| foundation       = ?
	Xian
Sabah Gas Industries	1982	Labuan
Hysitron, Inc.	1992	Hong Kong, N.T.
China Gezhouba Group Company Limited	| foundation       = 
	
International Energy Mining Industry Limited &lt;br /&gt; 國際能源礦業公司	2004	Hong Kong
Alfred Herbert Ltd	1888	Los Angeles, CA
Skinner &amp; Eddy Corporation	1916	Seattle, Washington
Transnefteproduct	1992	Saint Petersburg
Rocar S.A.	1951	Mumbai
	1999	 Dublin
Grupo CAP 	1946	Santiago, Chile|Santiago
Sescoi	1987	Mâcon
TŽV Gredelj d.o.o.	1894	Zagreb
Custom Bus	1935	Villawood, New South Wales|Villawood
British Tanker Company Limited	1915	
Quality Chemical Industries Limited	2005	Gothenburg
Home Reserve, LLC. |	2005	Gothenburg
Asa Lees &amp; Co. Ltd	1790	Oldham
PeakBiety Branding + Advertising	1990	Tampa
	2003	Tokyo
System Sensor	1984	St. Charles, Illinois|St. Charles, Illinois
Circus Roncalli	| foundation       = 
	
Hercules Networks	2008	Longford
DASCOM	1988	Horn, Switzerland, Thurgovia
Global Infrastructure Partners |	2006	Chicago, Illinois
StrikeIron	2003	London 
Gazprom Transgaz Belarus	1992	Minsk
Travco Group	1979	Glasgow, London
Critical Manufacturing SA|	2009	Austin, TX&lt;&lt;ref name=&quot;2007pr&quot; /&gt;
'''Kronospan'''	1897	Hobart
Severn Link	2010	
Woolstenhulmes &amp; Rye	1821	
Urmson &amp; Thompson	1865	
Transmash	1893	Engels (city)|Engels, Saratov Oblast
Omsktransmash&lt;br&gt;ГУП «Омсктрансмаш»	1896	Omsk
Buckley &amp; Taylor	1861	Tirana
Romain Gauthier	2002	Le Sentier and Vallée de Joux
Directly Operated Railways	2009	London
Anhui Ankai Automobile Co., Ltd.&lt;br&gt;([[doing business as|trading as]] Ankai)	1997	Hefei, Anhui
Dockwise Group	1993	Breda
	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	
McGuff Company, Inc.|	1979	Vienna
Safilo Group S.p.A.	1934	Padua
United Streetcar, LLC 	2005	Clackamas, Oregon|Clackamas, Oregon  
Empresa Siderúrgica del Perú S.A.A.	1956	
Oregon Iron Works, Inc. 	1944	Clackamas, Oregon|Clackamas, Oregon  
Corporación Aceros Arequipa S.A.	1964	Mumbai, Delhi
Puerto Rico Iron Works	1919	Mumbai, Delhi
Nippon Paint	1881	Auckland
Veolia Cargo	| foundation       = 
	
Dell SecureWorks Inc.	1999	Atlanta, Georgia (U.S. state)|Georgia
Wiener Neustädter Lokomotivfabrik	| foundation       = 
	Wiener Neustadt
 Uster Technologies Ltd.	2003	Chubbuck, Idaho
Ferrotramviaria S.p.A.	1936	Bari
Barn Light Electric Co. LLC.	2008	Greenville, SC
Sound Performance Limited	1994	Belmont, California
Impellam Group plc	2008	 Toronto, ON
City Discovery 	2003	Philadelphia, Pennsylvania
Tidewater, Inc.	1955	Philadelphia, Pennsylvania
ECOtality, Inc.	1989	San Francisco, California
Guangqi Honda Automobile Co., Ltd.	1998	Guangzhou
Wei-Chuan Food Corporation&lt;br&gt;味全	1972	 Taipei&lt;ref name=coweb/&gt;
Sumol + Compal S.A.	2008	Oeiras, Portugal|Oeiras
Koleje Dolnośląskie&lt;br&gt;Spółka Akcyjna|	2007	
